TrueQB.ru,TrueQB.ru.sru,WebberOnRunsV3QB.APL985LC.deltaP,WebberOnRunsV3QB.APL985LC.kTau,WebberOnRunsV3QB.APL985LC.krp,WebberOnRunsV3QB.Brkly25.deltaP,WebberOnRunsV3QB.Brkly25.kTau,WebberOnRunsV3QB.Brkly25.krp,WebberOnRunsV3QB.Brkly26.deltaP,WebberOnRunsV3QB.Brkly26.kTau,WebberOnRunsV3QB.Brkly26.krp,WebberOnRunsV3QB.CLARIT98CLUS.deltaP,WebberOnRunsV3QB.CLARIT98CLUS.kTau,WebberOnRunsV3QB.CLARIT98CLUS.krp,WebberOnRunsV3QB.CLARIT98COMB.deltaP,WebberOnRunsV3QB.CLARIT98COMB.kTau,WebberOnRunsV3QB.CLARIT98COMB.krp,WebberOnRunsV3QB.Cor7A1clt.deltaP,WebberOnRunsV3QB.Cor7A1clt.kTau,WebberOnRunsV3QB.Cor7A1clt.krp,WebberOnRunsV3QB.Cor7A3rrf.deltaP,WebberOnRunsV3QB.Cor7A3rrf.kTau,WebberOnRunsV3QB.Cor7A3rrf.krp,WebberOnRunsV3QB.ETHAC0.deltaP,WebberOnRunsV3QB.ETHAC0.kTau,WebberOnRunsV3QB.ETHAC0.krp,WebberOnRunsV3QB.FLab7ad.deltaP,WebberOnRunsV3QB.FLab7ad.kTau,WebberOnRunsV3QB.FLab7ad.krp,WebberOnRunsV3QB.FLab7at.deltaP,WebberOnRunsV3QB.FLab7at.kTau,WebberOnRunsV3QB.FLab7at.krp,WebberOnRunsV3QB.INQ501.deltaP,WebberOnRunsV3QB.INQ501.kTau,WebberOnRunsV3QB.INQ501.krp,WebberOnRunsV3QB.INQ502.deltaP,WebberOnRunsV3QB.INQ502.kTau,WebberOnRunsV3QB.INQ502.krp,WebberOnRunsV3QB.LNaTitDesc7.deltaP,WebberOnRunsV3QB.LNaTitDesc7.kTau,WebberOnRunsV3QB.LNaTitDesc7.krp,WebberOnRunsV3QB.LNmanual7.deltaP,WebberOnRunsV3QB.LNmanual7.kTau,WebberOnRunsV3QB.LNmanual7.krp,WebberOnRunsV3QB.MerAdRbtnd.deltaP,WebberOnRunsV3QB.MerAdRbtnd.kTau,WebberOnRunsV3QB.MerAdRbtnd.krp,WebberOnRunsV3QB.MerTetAdtnd.deltaP,WebberOnRunsV3QB.MerTetAdtnd.kTau,WebberOnRunsV3QB.MerTetAdtnd.krp,WebberOnRunsV3QB.acsys7al.deltaP,WebberOnRunsV3QB.acsys7al.kTau,WebberOnRunsV3QB.acsys7al.krp,WebberOnRunsV3QB.acsys7mi.deltaP,WebberOnRunsV3QB.acsys7mi.kTau,WebberOnRunsV3QB.acsys7mi.krp,WebberOnRunsV3QB.att98atdc.deltaP,WebberOnRunsV3QB.att98atdc.kTau,WebberOnRunsV3QB.att98atdc.krp,WebberOnRunsV3QB.att98atde.deltaP,WebberOnRunsV3QB.att98atde.kTau,WebberOnRunsV3QB.att98atde.krp,WebberOnRunsV3QB.bbn1.deltaP,WebberOnRunsV3QB.bbn1.kTau,WebberOnRunsV3QB.bbn1.krp,WebberOnRunsV3QB.gersh1.deltaP,WebberOnRunsV3QB.gersh1.kTau,WebberOnRunsV3QB.gersh1.krp,WebberOnRunsV3QB.gersh2.deltaP,WebberOnRunsV3QB.gersh2.kTau,WebberOnRunsV3QB.gersh2.krp,WebberOnRunsV3QB.ibmg98b.deltaP,WebberOnRunsV3QB.ibmg98b.kTau,WebberOnRunsV3QB.ibmg98b.krp,WebberOnRunsV3QB.ibms98a.deltaP,WebberOnRunsV3QB.ibms98a.kTau,WebberOnRunsV3QB.ibms98a.krp,WebberOnRunsV3QB.ibms98b.deltaP,WebberOnRunsV3QB.ibms98b.kTau,WebberOnRunsV3QB.ibms98b.krp,WebberOnRunsV3QB.iit98au1.deltaP,WebberOnRunsV3QB.iit98au1.kTau,WebberOnRunsV3QB.iit98au1.krp,WebberOnRunsV3QB.iowacuhk1.deltaP,WebberOnRunsV3QB.iowacuhk1.kTau,WebberOnRunsV3QB.iowacuhk1.krp,WebberOnRunsV3QB.iowacuhk2.deltaP,WebberOnRunsV3QB.iowacuhk2.kTau,WebberOnRunsV3QB.iowacuhk2.krp,WebberOnRunsV3QB.mds98t.deltaP,WebberOnRunsV3QB.mds98t.kTau,WebberOnRunsV3QB.mds98t.krp,WebberOnRunsV3QB.mds98td.deltaP,WebberOnRunsV3QB.mds98td.kTau,WebberOnRunsV3QB.mds98td.krp,WebberOnRunsV3QB.nectitech.deltaP,WebberOnRunsV3QB.nectitech.kTau,WebberOnRunsV3QB.nectitech.krp,WebberOnRunsV3QB.nectitechdes.deltaP,WebberOnRunsV3QB.nectitechdes.kTau,WebberOnRunsV3QB.nectitechdes.krp,WebberOnRunsV3QB.nsasgrp3.deltaP,WebberOnRunsV3QB.nsasgrp3.kTau,WebberOnRunsV3QB.nsasgrp3.krp,WebberOnRunsV3QB.nsasgrp4.deltaP,WebberOnRunsV3QB.nsasgrp4.kTau,WebberOnRunsV3QB.nsasgrp4.krp,WebberOnRunsV3QB.nttdata7Al0.deltaP,WebberOnRunsV3QB.nttdata7Al0.kTau,WebberOnRunsV3QB.nttdata7Al0.krp,WebberOnRunsV3QB.nttdata7Al2.deltaP,WebberOnRunsV3QB.nttdata7Al2.kTau,WebberOnRunsV3QB.nttdata7Al2.krp,WebberOnRunsV3QB.ok7am.deltaP,WebberOnRunsV3QB.ok7am.kTau,WebberOnRunsV3QB.ok7am.krp,WebberOnRunsV3QB.ok7ax.deltaP,WebberOnRunsV3QB.ok7ax.kTau,WebberOnRunsV3QB.ok7ax.krp,WebberOnRunsV3QB.pirc8Aa2.deltaP,WebberOnRunsV3QB.pirc8Aa2.kTau,WebberOnRunsV3QB.pirc8Aa2.krp,WebberOnRunsV3QB.pirc8Ad.deltaP,WebberOnRunsV3QB.pirc8Ad.kTau,WebberOnRunsV3QB.pirc8Ad.krp,WebberOnRunsV3QB.ru,WebberOnRunsV3QB.ru.a,WebberOnRunsV3QB.ru.kru,WebberOnRunsV3QB.ru.logAvg,WebberOnRunsV3QB.ru.logAvgN,WebberOnRunsV3QB.ru.sru,WebberOnRunsV3QB.tno7exp1.deltaP,WebberOnRunsV3QB.tno7exp1.kTau,WebberOnRunsV3QB.tno7exp1.krp,WebberOnRunsV3QB.tno7tw4.deltaP,WebberOnRunsV3QB.tno7tw4.kTau,WebberOnRunsV3QB.tno7tw4.krp,WebberOnRunsV3QB.unc7aal1.deltaP,WebberOnRunsV3QB.unc7aal1.kTau,WebberOnRunsV3QB.unc7aal1.krp,WebberOnRunsV3QB.unc7aal2.deltaP,WebberOnRunsV3QB.unc7aal2.kTau,WebberOnRunsV3QB.unc7aal2.krp,WebberOnRunsV3QB.uoftimgr.deltaP,WebberOnRunsV3QB.uoftimgr.kTau,WebberOnRunsV3QB.uoftimgr.krp,WebberOnRunsV3QB.uoftimgu.deltaP,WebberOnRunsV3QB.uoftimgu.kTau,WebberOnRunsV3QB.uoftimgu.krp
APL985LC@361,0.2,,,,0.0,0.2821,0.0,0.0,0.2333,0.0,0.0,0.1167,0.0,0.0,0.15,0.0,0.0,0.2632,0.0,0.0,0.4248,0.0,0.0,0.4947,0.0,0.0,0.5053,0.0,0.0,0.4737,0.0,0.0,0.645,0.0,0.0,0.6277,0.0,0.0,0.6364,0.0,0.0,0.5263,0.0,0.0,0.5333,0.0,0.0,0.3895,0.0,0.0,0.6023,0.0,0.0,0.5882,0.0333,0.0,0.2157,0.0,0.0,0.2549,0.0,0.0,0.5,0.0,0.0,0.4286,0.4334,0.0,0.5294,0.0,0.0,0.4316,0.0,0.0,0.5498,0.0,0.0,0.6571,0.0,0.0,0.0,0.0,0.0,0.5556,0.0,0.0,0.5833,0.0,0.0,0.6095,0.0,0.0,0.4947,0.0,0.0,0.0909,0.1334,0.0,0.5322,0.0,0.0,0.0476,0.2667,0.0,0.5673,0.0333,0.0,0.6737,0.0,0.0,0.5238,0.0,0.0,0.3333,0.0,0.0,0.3464,0.0,0.0,0.3529,0.0334,0.0,0.281,0.0,APL985LC@361,0.0,0.0,0.0,0.0,0.2,0.0,0.5158,0.0,0.0,0.5048,0.0,0.0,0.1636,0.0,0.0,0.2364,0.0,0.0,0.5411,0.0,0.0,0.3368,0.0
APL985LC@362,0.1333,,,,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,-0.3333,0.0,0.0,0.0,0.0,0.0,0.1238,0.0,0.0,0.3333,0.0,0.0,0.0,0.2,0.0333,-0.2,0.0333,0.0,-0.4286,0.0,0.0,0.0513,0.0,0.0,0.2308,0.0,0.0,-0.15,0.0,0.0,0.2222,0.0,0.0,0.2088,0.0,0.0,0.0606,0.0,0.0,-0.2143,0.0333,0.0,-0.1556,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0667,0.0,-1.0,0.1667,0.0333,-0.4286,0.0666,0.0,0.0,0.0,0.0,-0.3333,0.1334,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.3333,0.0,0.0,0.2059,0.0,0.0,-0.3333,0.0,0.0,-0.4,0.0,0.0,0.2444,0.0,0.0,0.0513,0.0,0.0,0.1429,0.0,0.0,0.2143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.3333,0.0,APL985LC@362,0.0,0.0,0.6877 ,0.6286 ,0.1333,0.0,-0.5,0.0,0.0,0.3636,0.0,0.0,0.0769,0.0,0.0,0.1648,0.0,0.0,-0.1636,0.0,0.0,0.3333,0.0667
APL985LC@363,0.0667,,,,0.0,-0.3333,0.0,0.0,-0.0667,0.1,0.0,-1.0,0.1667,0.0,0.619,0.1,0.0,-0.1111,0.0,0.0,-0.0556,0.0,0.0,-1.0,0.2,0.0,-0.2,0.0,0.0,-0.6667,0.0,0.0,0.0,0.0,0.0,-0.1111,0.0,0.0,0.0714,0.0,0.0,-0.2381,0.0,0.0,0.5111,0.0,0.0,0.7857,0.0,0.0,-0.1273,0.0,0.0,0.2381,0.0,0.0,0.0476,0.0,0.0,-0.3333,0.0,0.0,0.1273,0.0,0.0333,1.0,0.5,0.0,-0.1429,0.0,0.0,-0.6,0.1,0.0,0.0667,0.0,0.0,-0.0667,0.0,0.0,0.2,0.0667,0.0,0.303,0.0,0.0,0.2444,0.0,0.0,-0.2778,0.0,0.0,-0.0667,0.0,0.0,0.6,0.0667,0.0,0.0,0.0,0.0,0.0714,0.0,0.0,0.2,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,-0.0667,0.0,0.0,-0.2778,0.0,0.0,0.2,0.0333,0.0,-1.0,0.0667,APL985LC@363,0.0,0.0,0.0666 ,1.0 ,0.0667,0.0,0.0909,0.0,0.0,-0.0303,0.0,0.0,0.2889,0.0,0.0,0.1667,0.0,0.0,0.4952,0.0,0.0,0.2,0.2334
APL985LC@364,0.5333,,,,0.0,0.6256,0.0,0.0,0.0556,0.0667,0.0,-0.0441,0.0,0.0,-0.2,0.0,0.0,0.3561,0.0,0.0,0.3228,0.0,0.0,0.4236,0.0,0.0,0.1,0.0,0.0,0.1858,0.0,0.0,0.4021,0.0,0.0,0.4021,0.0,0.0,0.4483,0.0,0.0,0.2137,0.0,0.0,0.532,0.0,0.0,0.3744,0.0,0.0,0.3915,0.0,0.0,0.2434,0.0,0.0,0.4067,0.0,0.0,0.2554,0.0,0.0,-0.0737,0.0,0.0,0.1579,0.2,0.0,0.4058,0.0,0.0,0.2952,0.0,0.0,0.1508,0.0,0.0,0.3175,0.0,0.0,0.4089,0.0,0.0,0.2709,0.0,0.0,0.2956,0.0,0.0,0.3333,0.0333,0.0,0.2747,0.0,0.0,0.5385,0.0,0.0,0.4708,0.0,0.0,0.581,0.0,0.0,0.6476,0.0,0.0,0.6825,0.0,0.0,0.5508,0.0,0.0,0.46,0.0,0.0,0.42,0.0,0.0,0.2842,0.0,0.0,0.2842,0.0,APL985LC@364,0.0,0.0,0.0,0.0,0.5333,0.0,0.3188,0.0,0.0,0.5328,0.0,0.0,0.3116,0.0,0.0,0.3696,0.0,0.0,0.5665,0.0,0.0,0.3545,0.0
APL985LC@365,0.6667,,,,0.0,0.7895,0.0,0.0,0.8,0.0,0.0,0.3626,0.0,0.0,0.4725,0.0,0.0,0.6105,0.0,0.0,0.6571,0.0,0.0,0.6912,0.0,0.0,0.4286,0.0,0.0,0.5789,0.0,0.0,0.7576,0.0,0.0,0.7576,0.0,0.0,0.645,0.0,0.0,0.4857,0.0333,0.0,0.6857,0.0,0.0,0.5789,0.0,0.0,0.7053,0.0,0.0,0.7167,0.0667,0.0,0.4386,0.0,0.0,0.4118,0.0,0.0,0.6863,0.0,0.0,0.0,0.0,0.0,0.1833,0.0,0.0,0.6316,0.0,0.0,0.5758,0.0,0.0,0.6381,0.0,0.0,0.7684,0.0,0.0,0.7167,0.0,0.0,0.7167,0.0,0.0,0.7179,0.2334,0.0,0.6833,0.0,0.0,0.7167,0.1667,0.0,0.6471,0.0,0.0,0.6429,0.0,0.0,0.7143,0.0,0.0,0.6857,0.0,0.0,0.5673,0.0,0.0,0.6667,0.0,0.0,0.6333,0.0,0.0,0.5686,0.0,0.0,0.5147,0.0,APL985LC@365,0.0,0.1,0.0,0.0,0.6667,0.0,0.7427,0.0,0.0,0.7238,0.0,0.0,0.6333,0.0,0.0,0.6,0.0,0.0,0.7662,0.0,0.0,0.6571,0.0
APL985LC@366,0.5667,,,,0.0,0.6,0.0,0.0,0.2381,0.0667,0.0,-0.1429,0.0,0.0,-0.1429,0.0,0.0,0.6267,0.0,0.0,0.2982,0.0,0.0,0.4646,0.0,0.0,0.2842,0.0,0.0,0.316,0.0,0.0,0.4467,0.0,0.0,0.4467,0.0,0.0,0.5271,0.0,0.0,0.1688,0.0,0.0,0.7231,0.0,0.0,-0.3333,0.5,0.0,0.16,0.0,0.0,0.3292,0.0,0.0,0.5524,0.0,0.0,0.1503,0.0,0.0,0.0823,0.0,0.0,0.7143,0.2334,0.0,0.0556,0.2333,0.0,0.0857,0.1,0.0,0.2308,0.0,0.0,0.6667,0.0,0.0,0.2333,0.0,0.0,0.5556,0.0667,0.0,0.7354,0.0,0.0,0.2332,0.0,0.0,0.4585,0.0,0.0,0.6867,0.0,0.0,0.4467,0.0,0.0,-0.2,0.0,0.0,-0.2,0.0,0.0,0.5494,0.0,0.0,0.3593,0.0,0.0,0.0167,0.0,0.0,0.0667,0.0,0.0,0.4286,0.0,0.0,0.4667,0.0,APL985LC@366,0.0,0.0,0.0,0.0,0.5667,0.0,0.6,0.0,0.0,0.2885,0.0,0.0,0.0458,0.0,0.0,0.0719,0.0,0.0,0.6772,0.0,0.0,0.52,0.0
APL985LC@367,0.4333,,,,0.0,-0.0476,0.0333,0.0,0.2747,0.0,0.0,-0.3818,0.0,0.0,-0.1515,0.0,0.0,0.1324,0.0,0.0,0.2308,0.0,0.0,0.281,0.0,0.0,0.1538,0.0,0.0,0.3167,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.2982,0.0,0.0,0.359,0.0,0.0,0.0882,0.0,0.0,-0.0256,0.0,0.0,0.1333,0.0,0.0,0.2564,0.0,0.0,0.0735,0.0,0.0,0.1333,0.0,0.0,0.1538,0.0,0.0,-0.2381,0.5,0.0,-1.0,0.1,0.0,0.1636,0.0333,0.0,-0.0222,0.0,0.0,-0.0667,0.0,0.0,0.8667,0.1333,0.0,0.0,0.0,0.0,0.0182,0.0,0.0,1.0,0.0667,0.0,0.1667,0.0,0.0,0.2143,0.0667,0.0,0.25,0.0,0.0,0.4066,0.0,0.0,0.4286,0.0,0.0,0.2308,0.0,0.0,0.2727,0.0,0.0,0.1538,0.0,0.0,0.4167,0.0,0.0,0.2564,0.0,0.0,-0.7333,0.1,APL985LC@367,0.0,0.0,0.5004 ,1.0 ,0.4333,0.0,-0.5,0.0,0.0,0.1795,0.0333,0.0,0.0909,0.0,0.0,0.0,0.0,0.0667,1.0,0.1333,0.0,0.3333,0.0666
APL985LC@368,0.6333,,,,0.0,0.2941,0.0,0.0,1.0,0.3666,0.0,0.1212,0.0,0.0,0.0909,0.0,0.0,0.55,0.0,0.0,0.3474,0.0,0.0,0.2571,0.0,0.0,0.4667,0.0,0.0,0.5441,0.0,0.0,0.6842,0.0,0.0,0.6842,0.0,0.0,0.4833,0.0,0.0,0.2398,0.0,0.0,0.2549,0.0,0.0,0.2157,0.0,0.0,0.25,0.0,0.0,0.2632,0.0,0.0,0.5425,0.0,0.0,0.4248,0.0,0.0,0.3529,0.0,0.0,0.1833,0.1,0.0,0.7255,0.0,0.0,0.5455,0.0,0.0,0.4853,0.0,0.0,0.5,0.0,0.0,0.2418,0.0,0.0,0.2526,0.0,0.0,0.2632,0.0,0.0,0.2206,0.0,0.0,0.6078,0.0,0.0,0.2,0.0,0.0,0.6471,0.0,0.0,0.1324,0.0,0.0,0.2,0.0,0.0,0.2353,0.0,0.0,0.0667,0.0,0.0,0.3,0.0,0.0,0.1667,0.0,0.0,0.3529,0.0,0.0,0.3824,0.0,APL985LC@368,0.0,0.0,0.0,0.0,0.6333,0.0,0.1515,0.0,0.0,0.1895,0.0,0.0,0.0719,0.0,0.0,0.1176,0.0,0.0,0.3567,0.0,0.0,0.268,0.0
APL985LC@369,0.2333,,,,0.0,0.2353,0.0,0.0,0.3088,0.0,0.0,-0.1429,0.0,0.0,-0.0714,0.0,0.0,0.4386,0.0,0.0,0.6,0.0,0.0,-0.0458,0.0,0.0,0.1895,0.0333,0.0,0.2026,0.0,0.0,0.3918,0.0,0.0,0.3918,0.0,0.0,0.4737,0.0,0.0,0.4737,0.0,0.0,0.3524,0.0,0.0,0.5294,0.0,0.0,0.0667,0.2667,0.0,0.5205,0.0,0.0,0.3824,0.0,0.0,0.3088,0.0,0.0,0.1176,0.0,0.0,0.7222,0.3667,0.0,0.6959,0.0,0.0,0.281,0.0,0.0,0.3801,0.0,0.0,0.2749,0.0,0.0,0.2833,0.0333,0.0,0.6,0.0,0.0,0.6364,0.0,0.0,0.3072,0.0,0.0,0.3567,0.0,0.0,0.5833,0.0333,0.0,0.3918,0.0,0.0,0.8667,0.0666,0.0,0.8667,0.0,0.0,0.1029,0.0,0.0,0.0882,0.0,0.0,0.1667,0.0,0.0,0.15,0.0,0.0,0.15,0.0,0.0,0.3905,0.0,APL985LC@369,0.0,0.0,0.0,0.0,0.2333,0.0,0.0,0.0333,0.0,0.3,0.0,0.0,0.6667,0.0,0.0,0.8182,0.0,0.0,0.5556,0.0666,0.0,0.2778,0.0
APL985LC@370,0.7,,,,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.6,0.0,0.0,0.8,0.0,0.0,0.0,0.3333,0.0,1.0,0.0,0.0,0.0,0.4667,0.0333,0.0,0.2,0.0,1.0,0.0333,0.0,-0.2,0.0,0.0,0.4667,0.0,0.0,0.0,0.0,0.0,1.0,0.1667,0.0,-1.0,0.0,0.0,1.0,0.0,0.0334,1.0,0.0334,0.1666,0.6,0.2333,0.0,1.0,0.0,0.0333,0.3333,0.0333,0.0,-0.3333,0.0,0.0,0.0,0.5,0.0,0.0,0.6333,0.0,0.0,0.1334,0.0,0.3333,0.0333,0.0,0.0,0.2666,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0667,0.0334,0.0,0.1,0.0,1.0,0.0,0.0,-0.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0333,0.0,0.6429,0.0333,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.3333,0.0,0.1,0.0,0.4667,APL985LC@370,0.092,0.1,0.9197 ,1.9333 ,0.6667,0.0,1.0,0.0333,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.0,0.0,0.2,0.0,0.0,-0.2,0.0
APL985LC@371,0.0,,,,0.0,-0.0667,0.0333,0.0,0.3333,0.0333,0.0,0.0,0.0,0.0,0.0,0.0333,0.0,-0.1795,0.0,0.0,0.3143,0.0,0.0,0.1471,0.0,0.0,-0.3333,0.0,0.0,-0.1111,0.0,0.0,0.2762,0.0,0.0,0.2424,0.0,0.0,0.0989,0.0,0.0,-0.0182,0.0,0.0,-0.2,0.0,0.0,-0.4,0.0,0.0,0.3333,0.0,0.0333,-1.0,0.3666,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.4,0.0,0.0,0.2222,0.2,0.0,0.098,0.0,0.0,0.0667,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.5714,0.0,0.0,-0.3333,0.0,0.0,-0.0667,0.0,0.0,-1.0,0.1667,0.0,-1.0,0.0666,0.0,0.2,0.0667,0.0,0.2762,0.0,0.0,-0.2857,0.0667,0.0,-0.1636,0.0,0.0,0.2333,0.0,0.0,-0.0667,0.0,0.0,0.0,0.1666,0.0,-0.6,0.0,0.0,-0.0182,0.0,0.0,0.3333,0.0666,APL985LC@371,0.0,0.0,0.0908 ,1.0 ,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0476,0.0,0.0,0.4667,0.0,0.0,0.0167,0.0,0.0,0.0,0.3333
APL985LC@372,0.1667,,,,0.0,0.1429,0.0,0.0,0.0222,0.0,0.0,0.6667,0.0,0.0,0.6667,0.0,0.0,-0.0476,0.0,0.0,-0.1429,0.0,0.0,0.2167,0.0,0.0,-0.0556,0.0,0.0,-0.0667,0.0,0.0,0.1636,0.0,0.0,0.2424,0.0,0.0,0.1176,0.0,0.0,0.0769,0.0,0.0,0.2889,0.0,0.0,0.2222,0.0,0.0,0.1667,0.0,0.0,-1.0,0.2667,0.0,0.2364,0.0,0.0,0.2778,0.0,0.0,0.8095,0.0333,0.0,0.0,0.0333,0.0,0.2,0.0667,0.0,0.4222,0.0666,0.0,-0.0714,0.0,0.0,0.0545,0.0,0.0,0.2143,0.0333,0.0,0.3889,0.0,0.0,0.3333,0.0,0.0,0.1538,0.0334,0.0,0.2121,0.0,0.0,-0.4667,0.0,0.0,0.1636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0196,0.0,0.0,-0.0316,0.0,0.0,0.1429,0.0,0.0,-0.0476,0.0,0.0,0.4667,0.0,0.0,0.0,0.0334,APL985LC@372,0.0,0.0,0.0,0.0,0.1667,0.0,0.7143,0.0,0.0,0.619,0.0,0.0,0.4222,0.0,0.0,0.3889,0.0,0.0,0.0606,0.0,0.0,0.3333,0.0
APL985LC@373,0.4,,,,0.0,0.1618,0.0,0.0,0.5556,0.1333,0.0,0.2727,0.0334,0.0,0.2424,0.0,0.0,0.4333,0.0,0.0,0.4853,0.0,0.0,0.2424,0.0,0.0,0.1324,0.0,0.0,0.1538,0.0,0.0,0.3333,0.0,0.0,0.345,0.0,0.0,0.5789,0.0,0.0,0.3905,0.1,0.0,0.6209,0.0,0.0,0.5033,0.0,0.0,0.2982,0.0,0.0,0.4095,0.0,0.0,0.3187,0.0,0.0,0.2571,0.0,0.0,0.1238,0.0,0.0,-0.3333,0.2333,0.0,0.219,0.1333,0.0,0.1538,0.0334,0.0,0.4667,0.0,0.0,0.1648,0.0,0.0,0.0606,0.1,0.0,0.619,0.0,0.0,0.7363,0.0,0.0,0.4842,0.0,0.0,0.4857,0.0,0.0,0.6632,0.0333,0.0,0.3333,0.0,0.0,0.1868,0.0,0.0,0.1868,0.0,0.0,0.4615,0.0,0.0,0.4182,0.1,0.0,0.15,0.0,0.0,0.3529,0.0,0.0,0.2088,0.0,0.0,0.1868,0.0,APL985LC@373,0.0,0.2,0.0,0.0,0.4,0.0,0.4379,0.0,0.0,0.2515,0.0,0.0,0.4615,0.0,0.0,0.5152,0.0,0.0,0.5439,0.0,0.0,0.0,0.1
APL985LC@374,0.4667,,,,0.0,0.1515,0.0,0.0,0.1818,0.0,0.0334,0.3571,0.0667,0.0,0.2857,0.0,0.0,0.2051,0.0,0.0,0.2,0.0,0.0,0.3333,0.0333,0.0,-0.1667,0.0,0.0,-0.0556,0.0,0.0,0.2381,0.0,0.0,0.2,0.0,0.0,0.2088,0.0,0.0,-0.1667,0.0,0.0,0.181,0.0,0.0,0.0,1.0,0.0,0.4286,0.0,0.0,-0.0909,0.0,0.0,-0.1111,0.0,0.0,-0.1111,0.0,0.0,0.5556,0.0,0.0,0.1333,0.0,0.0,0.0256,0.0,0.0,0.2,0.0,0.0,0.1515,0.0,0.0,0.2857,0.0,0.0,0.6667,0.0,0.0,0.2424,0.0,0.0,0.2424,0.0,0.0,0.1515,0.0,0.0,-0.0182,0.0,0.0,0.35,0.0333,0.0,0.2381,0.0,0.0,-0.1429,0.0,0.0,-0.1429,0.0,0.0,0.4725,0.0,0.0,0.4909,0.0,0.0,-0.3571,0.0,0.0,-0.3333,0.0,0.0,0.2778,0.0,0.0333,0.0,0.0667,APL985LC@374,0.0207,0.0333,0.6209 ,0.4449 ,0.4667,0.0,0.2308,0.0,0.0,0.3846,0.0,0.0,0.3077,0.0,0.0,0.2564,0.0,0.0333,0.0877,0.0333,0.0,-0.1795,0.0
APL985LC@375,0.4,,,,0.0,0.25,0.0,0.0,-0.4667,0.0,0.0,-0.5556,0.0,0.0,-0.3571,0.0,0.0,0.2632,0.0,0.0,-0.3407,0.0,0.0,0.451,0.0,0.0,0.1238,0.0,0.0,0.2308,0.0,0.0,0.193,0.0,0.0,0.2398,0.0,0.0,0.2157,0.0,0.0,-0.3333,0.1,0.0,0.1895,0.0,0.0,-0.0167,0.0,0.0,0.3167,0.0,0.0,0.0667,0.0,0.0,0.3333,0.0,0.0,0.2571,0.0,0.0,-0.0303,0.0,0.0,-0.0667,0.0333,0.0,0.1648,0.0,0.0,-0.2333,0.0,0.0,0.4,0.0,0.0,0.1238,0.0,0.0,-0.4359,0.0,0.0,0.1333,0.0,0.0,0.1333,0.0,0.0,0.0909,0.1,0.0,0.1868,0.0,0.0,0.0588,0.0,0.0,0.193,0.0,0.0,0.2889,0.0,0.0,0.3846,0.0,0.0,0.3263,0.0,0.0,0.1538,0.0,0.0,0.6111,0.0,0.0,0.4545,0.0,0.0,-0.3333,0.0,0.0,0.0,0.0,APL985LC@375,0.0,0.0,0.0,0.0,0.4,0.0,-0.3455,0.0,0.0,0.2281,0.0,0.0,0.2865,0.0,0.0,0.2947,0.0,0.0,0.4805,0.0,0.0,0.0719,0.0
APL985LC@376,0.0333,,,,0.0,0.0,0.2667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1334,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0334,0.0,0.0,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.4,0.0333,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.0,0.0,0.0,0.5333,0.0,0.0,0.0,0.0,1.0,0.0333,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0333,0.0,0.0,0.6334,APL985LC@376,0.0,0.2334,0.0,0.0,0.0333,0.0,0.0,0.4333,0.0,-0.3571,0.0,0.0,1.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.1666,0.0,-1.0,0.0666
